id,timestamp,mac,rssi,mac_pai
8922,2025-10-11 09:49:44,40:4c:ca:5e:09:2c,-58,null
8923,2025-10-11 09:54:13,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
8924,2025-10-11 09:54:44,40:4c:ca:5e:09:2c,-57,null
8925,2025-10-11 09:59:13,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8926,2025-10-11 09:59:44,40:4c:ca:5e:09:2c,-52,null
8927,2025-10-11 10:00:35,40:4c:ca:5d:e6:e8,-68,40:4c:ca:5e:09:2d
8928,2025-10-11 10:04:13,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
8929,2025-10-11 10:04:44,40:4c:ca:5e:09:2c,-59,null
8930,2025-10-11 10:05:35,40:4c:ca:5d:e6:e8,-67,40:4c:ca:5e:09:2d
8931,2025-10-11 10:13:12,40:4c:ca:5e:09:2c,-59,null
8932,2025-10-11 10:13:12,40:4c:ca:5e:00:a0,-83,40:4c:ca:5e:09:2d
8933,2025-10-11 10:14:36,40:4c:ca:5e:00:a0,-83,40:4c:ca:5e:09:2d
8934,2025-10-11 10:18:46,40:4c:ca:5e:09:2c,-57,null
8935,2025-10-11 10:19:36,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8936,2025-10-11 10:23:46,40:4c:ca:5e:09:2c,-58,null
8937,2025-10-11 10:24:36,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
8938,2025-10-11 10:28:46,40:4c:ca:5e:09:2c,-53,null
8939,2025-10-11 10:29:36,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8940,2025-10-11 10:33:46,40:4c:ca:5e:09:2c,-59,null
8941,2025-10-11 10:34:36,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8942,2025-10-11 10:38:46,40:4c:ca:5e:09:2c,-59,null
8943,2025-10-11 10:39:36,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
8944,2025-10-11 10:43:46,40:4c:ca:5e:09:2c,-58,null
8945,2025-10-11 10:44:36,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8946,2025-10-11 10:48:46,40:4c:ca:5e:09:2c,-59,null
8947,2025-10-11 10:49:37,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8948,2025-10-11 10:53:46,40:4c:ca:5e:09:2c,-59,null
8949,2025-10-11 10:54:37,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8950,2025-10-11 10:58:46,40:4c:ca:5e:09:2c,-60,null
8951,2025-10-11 10:59:37,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8952,2025-10-11 11:03:46,40:4c:ca:5e:09:2c,-58,null
8953,2025-10-11 11:04:37,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8954,2025-10-11 11:08:46,40:4c:ca:5e:09:2c,-59,null
8955,2025-10-11 11:09:37,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8956,2025-10-11 11:13:46,40:4c:ca:5e:09:2c,-53,null
8957,2025-10-11 11:14:37,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8958,2025-10-11 11:18:46,40:4c:ca:5e:09:2c,-59,null
8959,2025-10-11 11:19:38,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8960,2025-10-11 11:23:46,40:4c:ca:5e:09:2c,-58,null
8961,2025-10-11 11:24:38,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8962,2025-10-11 11:28:46,40:4c:ca:5e:09:2c,-58,null
8963,2025-10-11 11:29:38,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8964,2025-10-11 11:33:46,40:4c:ca:5e:09:2c,-59,null
8965,2025-10-11 11:34:38,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8966,2025-10-11 11:38:46,40:4c:ca:5e:09:2c,-52,null
8967,2025-10-11 11:39:38,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8968,2025-10-11 11:43:46,40:4c:ca:5e:09:2c,-58,null
8969,2025-10-11 11:44:38,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8970,2025-10-11 11:48:46,40:4c:ca:5e:09:2c,-60,null
8971,2025-10-11 11:49:38,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8972,2025-10-11 11:53:46,40:4c:ca:5e:09:2c,-60,null
8973,2025-10-11 11:54:38,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
8974,2025-10-11 11:58:46,40:4c:ca:5e:09:2c,-59,null
8975,2025-10-11 11:59:39,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8976,2025-10-11 12:03:46,40:4c:ca:5e:09:2c,-58,null
8977,2025-10-11 12:04:39,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
8978,2025-10-11 12:08:46,40:4c:ca:5e:09:2c,-59,null
8979,2025-10-11 12:09:39,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8980,2025-10-11 12:13:46,40:4c:ca:5e:09:2c,-58,null
8981,2025-10-11 12:14:39,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8982,2025-10-11 12:18:46,40:4c:ca:5e:09:2c,-58,null
8983,2025-10-11 12:19:39,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
8984,2025-10-11 12:23:46,40:4c:ca:5e:09:2c,-58,null
8985,2025-10-11 12:24:39,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8986,2025-10-11 12:28:46,40:4c:ca:5e:09:2c,-58,null
8987,2025-10-11 12:29:39,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8988,2025-10-11 12:33:46,40:4c:ca:5e:09:2c,-57,null
8989,2025-10-11 12:34:40,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8990,2025-10-11 12:38:47,40:4c:ca:5e:09:2c,-58,null
8991,2025-10-11 12:39:40,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
8992,2025-10-11 12:43:47,40:4c:ca:5e:09:2c,-57,null
8993,2025-10-11 12:44:40,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
8994,2025-10-11 12:48:47,40:4c:ca:5e:09:2c,-58,null
8995,2025-10-11 12:49:40,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
8996,2025-10-11 12:53:47,40:4c:ca:5e:09:2c,-57,null
8997,2025-10-11 12:54:40,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
8998,2025-10-11 12:58:47,40:4c:ca:5e:09:2c,-57,null
8999,2025-10-11 12:59:40,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9000,2025-10-11 13:03:47,40:4c:ca:5e:09:2c,-62,null
9001,2025-10-11 13:04:40,40:4c:ca:5e:00:a0,-83,40:4c:ca:5e:09:2d
9002,2025-10-11 13:08:47,40:4c:ca:5e:09:2c,-61,null
9003,2025-10-11 13:09:41,40:4c:ca:5e:00:a0,-83,40:4c:ca:5e:09:2d
9004,2025-10-11 13:13:47,40:4c:ca:5e:09:2c,-60,null
9005,2025-10-11 13:14:41,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
9006,2025-10-11 13:18:47,40:4c:ca:5e:09:2c,-60,null
9007,2025-10-11 13:19:41,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
9008,2025-10-11 13:23:47,40:4c:ca:5e:09:2c,-54,null
9009,2025-10-11 13:24:41,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9010,2025-10-11 13:28:47,40:4c:ca:5e:09:2c,-59,null
9011,2025-10-11 13:29:41,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9012,2025-10-11 13:33:47,40:4c:ca:5e:09:2c,-59,null
9013,2025-10-11 13:34:41,40:4c:ca:5e:00:a0,-83,40:4c:ca:5e:09:2d
9014,2025-10-11 13:38:47,40:4c:ca:5e:09:2c,-60,null
9015,2025-10-11 13:39:41,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
9016,2025-10-11 13:43:47,40:4c:ca:5e:09:2c,-58,null
9017,2025-10-11 13:44:42,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
9018,2025-10-11 13:48:47,40:4c:ca:5e:09:2c,-57,null
9019,2025-10-11 13:49:42,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9020,2025-10-11 13:53:47,40:4c:ca:5e:09:2c,-55,null
9021,2025-10-11 13:54:42,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9022,2025-10-11 13:58:47,40:4c:ca:5e:09:2c,-57,null
9023,2025-10-11 13:59:42,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9024,2025-10-11 14:03:47,40:4c:ca:5e:09:2c,-59,null
9025,2025-10-11 14:04:42,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9026,2025-10-11 14:08:47,40:4c:ca:5e:09:2c,-59,null
9027,2025-10-11 14:09:42,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9028,2025-10-11 14:13:47,40:4c:ca:5e:09:2c,-58,null
9029,2025-10-11 14:14:42,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9030,2025-10-11 14:18:47,40:4c:ca:5e:09:2c,-59,null
9031,2025-10-11 14:19:42,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9032,2025-10-11 14:23:47,40:4c:ca:5e:09:2c,-59,null
9033,2025-10-11 14:24:43,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9034,2025-10-11 14:28:47,40:4c:ca:5e:09:2c,-58,null
9035,2025-10-11 14:29:43,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9036,2025-10-11 14:33:47,40:4c:ca:5e:09:2c,-58,null
9037,2025-10-11 14:34:43,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9038,2025-10-11 14:38:47,40:4c:ca:5e:09:2c,-58,null
9039,2025-10-11 14:39:43,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9040,2025-10-11 14:43:47,40:4c:ca:5e:09:2c,-58,null
9041,2025-10-11 14:44:43,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9042,2025-10-11 14:48:47,40:4c:ca:5e:09:2c,-58,null
9043,2025-10-11 14:49:43,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9044,2025-10-11 14:53:47,40:4c:ca:5e:09:2c,-53,null
9045,2025-10-11 14:54:44,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9046,2025-10-11 14:55:35,null,,null
9047,2025-10-11 14:58:47,40:4c:ca:5e:09:2c,-58,null
9048,2025-10-11 14:59:44,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9049,2025-10-11 15:03:47,40:4c:ca:5e:09:2c,-59,null
9050,2025-10-11 15:04:44,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9051,2025-10-11 15:08:47,40:4c:ca:5e:09:2c,-59,null
9052,2025-10-11 15:09:44,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9053,2025-10-11 15:13:47,40:4c:ca:5e:09:2c,-59,null
9054,2025-10-11 15:14:44,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9055,2025-10-11 15:18:47,40:4c:ca:5e:09:2c,-59,null
9056,2025-10-11 15:19:44,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9057,2025-10-11 15:23:47,40:4c:ca:5e:09:2c,-59,null
9058,2025-10-11 15:24:44,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9059,2025-10-11 15:28:47,40:4c:ca:5e:09:2c,-53,null
9060,2025-10-11 15:29:44,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9061,2025-10-11 15:33:47,40:4c:ca:5e:09:2c,-60,null
9062,2025-10-11 15:34:45,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9063,2025-10-11 15:38:47,40:4c:ca:5e:09:2c,-53,null
9064,2025-10-11 15:39:45,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9065,2025-10-11 15:43:47,40:4c:ca:5e:09:2c,-61,null
9066,2025-10-11 15:44:45,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9067,2025-10-11 15:48:47,40:4c:ca:5e:09:2c,-60,null
9068,2025-10-11 15:49:45,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9069,2025-10-11 15:53:47,40:4c:ca:5e:09:2c,-60,null
9070,2025-10-11 15:54:45,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9071,2025-10-11 15:58:47,40:4c:ca:5e:09:2c,-59,null
9072,2025-10-11 15:59:45,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9073,2025-10-11 16:03:47,40:4c:ca:5e:09:2c,-59,null
9074,2025-10-11 16:04:46,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9075,2025-10-11 16:08:47,40:4c:ca:5e:09:2c,-60,null
9076,2025-10-11 16:09:46,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9077,2025-10-11 16:13:47,40:4c:ca:5e:09:2c,-59,null
9078,2025-10-11 16:14:46,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9079,2025-10-11 16:18:47,40:4c:ca:5e:09:2c,-58,null
9080,2025-10-11 16:19:46,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9081,2025-10-11 16:23:47,40:4c:ca:5e:09:2c,-59,null
9082,2025-10-11 16:24:46,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9083,2025-10-11 16:28:47,40:4c:ca:5e:09:2c,-58,null
9084,2025-10-11 16:29:46,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9085,2025-10-11 16:33:48,40:4c:ca:5e:09:2c,-57,null
9086,2025-10-11 16:34:46,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
9087,2025-10-11 16:38:48,40:4c:ca:5e:09:2c,-56,null
9088,2025-10-11 16:39:46,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9089,2025-10-11 16:43:48,40:4c:ca:5e:09:2c,-55,null
9090,2025-10-11 16:44:47,40:4c:ca:5e:00:a0,-90,40:4c:ca:5e:09:2d
9091,2025-10-11 16:48:48,40:4c:ca:5e:09:2c,-57,null
9092,2025-10-11 16:49:47,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9093,2025-10-11 16:53:48,40:4c:ca:5e:09:2c,-58,null
9094,2025-10-11 16:54:47,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9095,2025-10-11 16:58:48,40:4c:ca:5e:09:2c,-57,null
9096,2025-10-11 16:59:47,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9097,2025-10-11 17:03:48,40:4c:ca:5e:09:2c,-56,null
9098,2025-10-11 17:04:47,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9099,2025-10-11 17:08:48,40:4c:ca:5e:09:2c,-56,null
9100,2025-10-11 17:09:47,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9101,2025-10-11 17:13:48,40:4c:ca:5e:09:2c,-57,null
9102,2025-10-11 17:14:47,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9103,2025-10-11 17:18:48,40:4c:ca:5e:09:2c,-55,null
9104,2025-10-11 17:19:47,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9105,2025-10-11 17:23:48,40:4c:ca:5e:09:2c,-56,null
9106,2025-10-11 17:24:48,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9107,2025-10-11 17:28:48,40:4c:ca:5e:09:2c,-56,null
9108,2025-10-11 17:29:48,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9109,2025-10-11 17:33:48,40:4c:ca:5e:09:2c,-57,null
9110,2025-10-11 17:34:48,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9111,2025-10-11 17:38:48,40:4c:ca:5e:09:2c,-58,null
9112,2025-10-11 17:39:48,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9113,2025-10-11 17:43:48,40:4c:ca:5e:09:2c,-55,null
9114,2025-10-11 17:44:48,40:4c:ca:5e:00:a0,-89,40:4c:ca:5e:09:2d
9115,2025-10-11 17:48:48,40:4c:ca:5e:09:2c,-58,null
9116,2025-10-11 17:49:48,40:4c:ca:5e:00:a0,-92,40:4c:ca:5e:09:2d
9117,2025-10-11 17:53:48,40:4c:ca:5e:09:2c,-56,null
9118,2025-10-11 17:54:49,40:4c:ca:5e:00:a0,-93,40:4c:ca:5e:09:2d
9119,2025-10-11 17:58:48,40:4c:ca:5e:09:2c,-57,null
9120,2025-10-11 17:59:49,40:4c:ca:5e:00:a0,-91,40:4c:ca:5e:09:2d
9121,2025-10-11 18:03:48,40:4c:ca:5e:09:2c,-57,null
9122,2025-10-11 18:04:49,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9123,2025-10-11 18:08:48,40:4c:ca:5e:09:2c,-57,null
9124,2025-10-11 18:09:49,40:4c:ca:5e:00:a0,-93,40:4c:ca:5e:09:2d
9125,2025-10-11 18:13:48,40:4c:ca:5e:09:2c,-57,null
9126,2025-10-11 18:14:49,40:4c:ca:5e:00:a0,-89,40:4c:ca:5e:09:2d
9127,2025-10-11 18:18:48,40:4c:ca:5e:09:2c,-58,null
9128,2025-10-11 18:19:49,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9129,2025-10-11 18:23:48,40:4c:ca:5e:09:2c,-58,null
9130,2025-10-11 18:24:49,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9131,2025-10-11 18:28:48,40:4c:ca:5e:09:2c,-58,null
9132,2025-10-11 18:29:49,40:4c:ca:5e:00:a0,-89,40:4c:ca:5e:09:2d
9133,2025-10-11 18:33:48,40:4c:ca:5e:09:2c,-57,null
9134,2025-10-11 18:34:49,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9135,2025-10-11 18:38:48,40:4c:ca:5e:09:2c,-58,null
9136,2025-10-11 18:39:49,40:4c:ca:5e:00:a0,-86,40:4c:ca:5e:09:2d
9137,2025-10-11 18:43:48,40:4c:ca:5e:09:2c,-58,null
9138,2025-10-11 18:44:50,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9139,2025-10-11 18:48:48,40:4c:ca:5e:09:2c,-58,null
9140,2025-10-11 18:49:50,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9141,2025-10-11 18:53:48,40:4c:ca:5e:09:2c,-58,null
9142,2025-10-11 18:53:59,null,,null
9143,2025-10-11 18:54:50,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9144,2025-10-11 18:58:48,40:4c:ca:5e:09:2c,-58,null
9145,2025-10-11 18:59:50,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9146,2025-10-11 19:03:48,40:4c:ca:5e:09:2c,-57,null
9147,2025-10-11 19:04:50,40:4c:ca:5e:00:a0,-93,40:4c:ca:5e:09:2d
9148,2025-10-11 19:08:48,40:4c:ca:5e:09:2c,-59,null
9149,2025-10-11 19:09:50,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9150,2025-10-11 19:13:48,40:4c:ca:5e:09:2c,-58,null
9151,2025-10-11 19:14:50,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9152,2025-10-11 19:17:49,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9153,2025-10-11 19:18:48,40:4c:ca:5e:09:2c,-61,null
9154,2025-10-11 19:22:49,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9155,2025-10-11 19:23:48,40:4c:ca:5e:09:2c,-58,null
9156,2025-10-11 19:27:49,40:4c:ca:5e:00:a0,-85,40:4c:ca:5e:09:2d
9157,2025-10-11 19:28:48,40:4c:ca:5e:09:2c,-57,null
9158,2025-10-11 19:32:49,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9159,2025-10-11 19:33:48,40:4c:ca:5e:09:2c,-59,null
9160,2025-10-11 19:37:49,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9161,2025-10-11 19:38:48,40:4c:ca:5e:09:2c,-58,null
9162,2025-10-11 19:42:50,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9163,2025-10-11 19:43:48,40:4c:ca:5e:09:2c,-57,null
9164,2025-10-11 19:47:50,40:4c:ca:5e:00:a0,-83,40:4c:ca:5e:09:2d
9165,2025-10-11 19:48:48,40:4c:ca:5e:09:2c,-57,null
9166,2025-10-11 19:52:50,40:4c:ca:5e:00:a0,-82,40:4c:ca:5e:09:2d
9167,2025-10-11 19:53:48,40:4c:ca:5e:09:2c,-58,null
9168,2025-10-11 19:57:50,40:4c:ca:5e:00:a0,-84,40:4c:ca:5e:09:2d
9169,2025-10-11 19:58:48,40:4c:ca:5e:09:2c,-57,null
9170,2025-10-11 20:02:50,40:4c:ca:5e:00:a0,-80,40:4c:ca:5e:09:2d
9171,2025-10-11 20:03:48,40:4c:ca:5e:09:2c,-59,null
9172,2025-10-11 20:07:50,40:4c:ca:5e:00:a0,-82,40:4c:ca:5e:09:2d
9173,2025-10-11 20:08:48,40:4c:ca:5e:09:2c,-57,null
9174,2025-10-11 20:12:51,40:4c:ca:5e:00:a0,-93,40:4c:ca:5e:09:2d
9175,2025-10-11 20:13:48,40:4c:ca:5e:09:2c,-59,null
9176,2025-10-11 20:17:51,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9177,2025-10-11 20:18:48,40:4c:ca:5e:09:2c,-55,null
9178,2025-10-11 20:22:51,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9179,2025-10-11 20:23:48,40:4c:ca:5e:09:2c,-54,null
9180,2025-10-11 20:27:51,40:4c:ca:5e:00:a0,-91,40:4c:ca:5e:09:2d
9181,2025-10-11 20:28:48,40:4c:ca:5e:09:2c,-54,null
9182,2025-10-11 20:32:52,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9183,2025-10-11 20:33:48,40:4c:ca:5e:09:2c,-55,null
9184,2025-10-11 20:37:52,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9185,2025-10-11 20:38:48,40:4c:ca:5e:09:2c,-61,null
9186,2025-10-11 20:42:52,40:4c:ca:5e:00:a0,-89,40:4c:ca:5e:09:2d
9187,2025-10-11 20:43:49,40:4c:ca:5e:09:2c,-56,null
9188,2025-10-11 20:47:52,40:4c:ca:5e:00:a0,-87,40:4c:ca:5e:09:2d
9189,2025-10-11 20:48:49,40:4c:ca:5e:09:2c,-57,null
9190,2025-10-11 20:52:52,40:4c:ca:5e:00:a0,-92,40:4c:ca:5e:09:2d
9191,2025-10-11 20:53:49,40:4c:ca:5e:09:2c,-51,null
9192,2025-10-11 20:57:52,40:4c:ca:5e:00:a0,-88,40:4c:ca:5e:09:2d
9193,2025-10-11 20:58:49,40:4c:ca:5e:09:2c,-55,null
